battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi,price_range
1972,False,1.2,True,0,False,37,0.7,102.0,2,1,715.0,1648.0,2870,16,0,17,False,False,False,Very High Cost
1822,False,1.2,False,0,False,8,0.2,195.0,6,0,172.0,910.0,2577,9,5,8,True,True,False,High Cost
1159,True,2.8,False,5,True,18,0.5,83.0,1,7,681.0,723.0,2246,8,1,3,True,True,False,Medium Cost
1782,True,2.8,True,6,True,58,0.8,157.0,1,13,867.0,999.0,2405,15,0,16,True,False,True,High Cost
894,False,2.1,True,16,False,16,0.7,168.0,8,20,286.0,1300.0,3377,5,1,6,True,True,True,High Cost
1884,False,2.1,True,7,True,43,0.8,185.0,1,18,451.0,819.0,3619,14,8,7,True,True,True,Very High Cost
1648,True,0.5,False,1,True,17,0.9,142.0,2,3,1119.0,1238.0,1184,6,2,2,True,False,True,Medium Cost
798,False,2.4,False,5,False,4,0.2,96.0,3,9,526.0,643.0,2965,15,7,14,True,True,False,High Cost
802,True,2.4,True,1,False,45,0.8,157.0,3,9,1299.0,1633.0,3713,8,3,8,False,False,False,Very High Cost
1276,True,2.9,True,2,False,53,0.3,130.0,2,3,217.0,735.0,3798,19,10,8,True,True,True,Very High Cost
1331,True,1.6,False,0,False,16,0.5,165.0,2,7,1109.0,1226.0,1026,13,5,20,True,False,True,Medium Cost
1620,False,2.6,True,6,False,5,0.9,186.0,6,18,434.0,1339.0,1086,18,14,13,True,False,False,Medium Cost
1996,False,2.5,False,5,True,51,0.4,122.0,4,9,671.0,1445.0,2236,8,7,12,True,False,True,High Cost
1092,False,2.7,True,8,False,45,0.8,185.0,1,10,1404.0,1424.0,1303,12,3,20,False,True,True,Medium Cost
1018,True,0.7,True,7,False,63,0.1,155.0,5,18,856.0,883.0,3048,10,3,2,False,False,True,High Cost
545,False,0.5,False,0,True,11,0.3,131.0,3,1,381.0,1452.0,616,15,6,19,True,True,True,low Cost
554,True,1.3,False,0,False,12,0.1,105.0,6,10,85.0,806.0,3764,10,7,4,False,True,True,High Cost
1264,False,2.9,True,2,True,34,0.2,171.0,3,3,562.0,849.0,419,7,4,3,True,True,True,low Cost
1030,False,1.6,True,3,True,58,0.2,138.0,6,20,1111.0,1812.0,2858,6,2,18,True,True,True,Very High Cost
1432,True,1.7,True,6,True,39,0.3,164.0,4,18,209.0,947.0,504,14,4,10,True,True,False,low Cost
558,True,2.8,False,1,True,49,0.8,142.0,5,4,997.0,1605.0,392,10,5,8,True,True,True,low Cost
829,False,0.5,False,0,False,56,0.6,129.0,7,1,91.0,1916.0,820,12,6,11,True,False,True,low Cost
1741,True,1.8,False,0,False,14,0.7,143.0,8,0,730.0,1895.0,3387,11,3,3,True,False,False,Very High Cost
1849,True,2.3,False,7,True,15,0.4,144.0,5,19,606.0,1123.0,3447,14,11,19,True,False,True,Very High Cost
733,False,2.1,False,5,True,7,0.2,174.0,7,10,445.0,1409.0,1403,15,8,2,True,True,False,low Cost
1872,True,0.9,True,0,False,16,0.5,80.0,2,2,286.0,1484.0,2295,15,11,16,False,False,True,High Cost
1853,False,0.5,True,1,False,27,0.3,197.0,6,13,985.0,1005.0,1973,10,2,8,True,False,True,High Cost
1149,True,2.2,False,4,False,30,0.2,106.0,6,5,1617.0,1675.0,3755,17,14,8,True,False,False,Very High Cost
891,False,0.5,True,9,True,25,0.3,196.0,2,19,375.0,1724.0,2073,7,1,10,True,False,True,Medium Cost
1911,True,2.0,False,7,True,64,0.6,163.0,8,8,1795.0,1958.0,3872,9,8,11,True,True,False,Very High Cost
550,True,0.5,False,16,True,23,0.1,145.0,2,17,486.0,1930.0,302,18,5,8,True,False,False,low Cost
576,False,0.8,False,0,True,27,0.1,121.0,2,4,757.0,1518.0,1519,18,6,8,True,False,True,Medium Cost
1760,False,1.9,False,1,True,50,0.8,198.0,1,2,273.0,1704.0,2549,10,8,4,True,True,False,High Cost
969,False,2.4,False,0,False,45,0.3,124.0,7,0,491.0,589.0,404,18,5,19,True,False,True,low Cost
1160,False,1.1,False,1,True,63,0.7,166.0,3,2,762.0,859.0,595,18,4,15,True,False,True,low Cost
827,False,1.1,True,2,True,18,0.9,160.0,2,16,448.0,821.0,1663,14,0,17,True,True,True,low Cost
1786,False,0.5,False,9,True,58,0.7,161.0,7,10,231.0,1671.0,2764,9,3,7,True,True,True,Very High Cost
774,True,0.6,True,2,True,8,0.4,136.0,1,4,1713.0,1865.0,2614,7,0,14,True,True,True,High Cost
819,True,2.5,True,0,True,11,0.2,83.0,8,1,438.0,822.0,1094,10,5,15,True,False,False,low Cost
1042,False,2.2,False,15,True,11,0.6,139.0,5,16,68.0,1018.0,2826,18,0,2,True,False,False,High Cost
1368,False,3.0,True,10,False,50,0.2,97.0,7,18,698.0,829.0,2496,13,6,5,False,True,True,High Cost
1592,False,2.1,False,6,True,50,0.1,181.0,2,17,510.0,522.0,2103,19,8,7,True,False,False,Medium Cost
1067,False,1.8,True,11,False,14,0.2,146.0,1,15,965.0,1009.0,966,5,0,13,False,False,True,low Cost
1892,True,0.7,False,5,False,47,0.4,110.0,4,10,1399.0,1564.0,2172,17,14,3,True,True,True,High Cost
915,False,1.1,False,6,False,56,0.6,187.0,8,17,532.0,1448.0,905,19,10,12,False,True,False,low Cost
774,True,2.8,False,7,True,55,0.9,124.0,3,18,8.0,896.0,3916,8,1,12,True,True,False,Very High Cost
1848,True,1.4,True,2,True,42,0.7,179.0,2,10,154.0,605.0,3902,11,9,3,True,False,True,Very High Cost
1501,False,1.1,False,12,True,2,0.2,187.0,1,15,198.0,1056.0,2487,13,12,16,True,True,True,High Cost
1614,False,1.9,False,8,True,55,0.3,188.0,3,17,860.0,1330.0,3914,17,13,13,True,False,False,Very High Cost
911,True,2.9,False,0,False,46,0.1,181.0,5,1,461.0,670.0,363,9,5,17,False,True,False,low Cost
1520,False,0.5,False,1,True,24,0.7,199.0,5,8,109.0,1909.0,3233,13,3,4,True,False,True,Very High Cost
1647,False,1.4,True,3,True,38,0.3,102.0,6,15,193.0,1185.0,2532,16,14,15,True,False,True,High Cost
1347,False,0.9,True,8,True,53,0.8,108.0,6,15,961.0,1008.0,3836,15,3,14,True,False,True,Very High Cost
967,True,1.6,False,4,False,25,0.6,92.0,8,9,243.0,1642.0,3076,7,4,18,False,True,True,High Cost
1442,False,2.2,False,0,True,56,0.7,145.0,5,3,1626.0,1668.0,1513,11,8,7,True,True,False,High Cost
1204,True,2.6,False,0,False,10,0.3,199.0,7,3,480.0,1482.0,1724,11,2,19,True,False,False,Medium Cost
1320,False,2.1,True,0,True,41,0.6,144.0,7,2,123.0,1229.0,542,11,1,14,True,True,False,low Cost
1800,True,0.7,False,2,True,8,0.4,100.0,7,6,400.0,823.0,3481,10,8,8,True,False,True,Very High Cost
1567,False,2.1,True,3,False,22,0.8,153.0,3,19,190.0,1326.0,3991,15,2,10,True,False,False,Very High Cost
1439,False,0.9,False,12,True,20,0.8,147.0,1,17,626.0,932.0,1790,19,12,15,True,False,True,Medium Cost
1422,False,1.0,False,15,False,3,0.1,112.0,1,17,1.0,926.0,509,19,1,3,True,True,True,low Cost
1591,True,2.2,True,4,True,52,1.0,161.0,3,16,548.0,1641.0,282,10,9,14,True,True,True,low Cost
880,False,1.7,False,2,False,6,0.6,198.0,4,19,632.0,660.0,3006,6,4,3,True,False,False,High Cost
1929,True,0.5,True,0,True,19,1.0,163.0,6,2,349.0,1051.0,1913,12,7,6,True,True,False,Medium Cost
1642,True,1.6,True,0,False,5,0.4,102.0,5,2,1686.0,1889.0,1333,18,0,2,False,False,True,High Cost
1511,False,2.5,True,3,False,21,0.2,114.0,3,18,1455.0,1982.0,3746,10,0,5,True,False,False,Very High Cost
1312,False,1.3,False,5,True,10,0.6,163.0,2,9,95.0,893.0,3941,6,2,13,True,True,True,Very High Cost
1852,False,1.4,False,4,True,10,0.7,196.0,1,18,580.0,1163.0,3970,13,1,11,True,False,True,Very High Cost
972,True,1.3,False,8,False,44,0.7,82.0,7,10,297.0,589.0,3925,7,6,7,False,True,False,Very High Cost
691,True,2.7,True,4,True,33,0.9,108.0,4,8,951.0,962.0,424,5,3,15,True,True,True,low Cost
807,False,0.5,False,9,False,8,0.3,158.0,5,20,667.0,697.0,1284,17,13,2,False,True,True,low Cost
1113,False,0.6,True,0,False,25,0.3,145.0,1,10,1047.0,1312.0,277,11,2,12,True,False,True,low Cost
721,True,1.3,True,10,False,16,0.9,125.0,1,18,408.0,1862.0,1713,10,3,4,False,True,True,Medium Cost
1188,True,1.5,True,0,False,54,0.3,198.0,6,2,1150.0,1469.0,485,12,7,7,False,True,False,low Cost
1512,True,0.5,False,1,False,52,0.1,131.0,1,14,333.0,952.0,3002,6,5,7,False,False,True,High Cost
805,True,0.7,False,0,False,64,0.1,97.0,4,14,641.0,704.0,418,11,6,17,False,True,True,low Cost
918,False,0.9,True,1,False,8,0.1,123.0,7,5,653.0,671.0,1652,17,4,14,True,True,False,Medium Cost
1320,False,0.5,True,7,False,48,0.2,168.0,5,16,103.0,1583.0,2893,8,5,9,False,False,True,High Cost
1236,False,0.9,True,2,True,57,0.1,188.0,1,14,517.0,809.0,1406,14,12,20,True,False,True,low Cost
1387,False,0.5,False,0,True,61,0.5,98.0,3,0,785.0,1151.0,629,5,3,11,True,True,False,low Cost
1883,True,2.7,True,6,True,30,0.5,95.0,2,10,531.0,791.0,3724,16,15,20,True,True,True,Very High Cost
839,False,2.0,True,0,False,14,0.4,175.0,7,3,564.0,1391.0,3835,15,8,11,True,False,False,Very High Cost
1593,True,1.0,False,0,True,52,0.7,130.0,8,0,761.0,1336.0,1354,15,13,13,True,True,True,Medium Cost
1722,True,1.0,False,7,False,25,0.8,88.0,6,19,1179.0,1638.0,2376,5,1,19,False,False,True,Very High Cost
1954,False,0.6,True,8,False,7,0.9,126.0,3,9,673.0,690.0,3438,17,12,13,True,False,False,Very High Cost
1788,True,0.5,True,15,True,2,0.3,150.0,6,20,472.0,1073.0,2655,12,2,4,True,False,True,High Cost
1628,False,0.5,False,5,True,33,0.9,101.0,6,8,412.0,643.0,3361,16,10,13,True,False,False,Very High Cost
1965,False,0.5,False,6,True,4,1.0,84.0,7,9,977.0,1660.0,3535,17,0,16,True,True,True,Very High Cost
833,True,2.2,False,4,False,27,0.9,124.0,1,6,359.0,1395.0,2150,9,5,7,False,True,True,Medium Cost
571,False,0.6,False,1,True,43,0.5,141.0,3,8,224.0,783.0,2587,7,5,18,True,False,False,Medium Cost
1808,True,0.5,True,1,False,31,0.5,92.0,2,16,714.0,1208.0,2736,9,1,8,False,False,True,Very High Cost
1860,False,0.5,True,2,True,55,0.7,83.0,6,3,195.0,799.0,676,15,0,4,True,False,True,low Cost
1368,True,1.6,True,4,False,9,0.1,115.0,7,7,843.0,1145.0,2941,13,12,17,False,True,False,Very High Cost
1161,False,1.3,True,0,True,21,0.6,126.0,8,12,308.0,1169.0,3336,6,4,14,True,False,True,Very High Cost
1224,True,1.6,False,9,False,33,1.0,157.0,1,18,522.0,563.0,3796,10,5,13,True,True,False,Very High Cost
902,True,0.6,True,0,False,63,0.7,122.0,5,14,364.0,1360.0,3654,18,8,15,False,True,True,Very High Cost
787,True,0.5,False,15,False,11,0.6,93.0,1,16,806.0,1423.0,2934,8,6,14,True,False,True,High Cost
854,False,0.5,False,2,False,30,0.5,125.0,8,5,518.0,1152.0,2889,5,2,11,False,False,True,High Cost
1184,False,1.5,True,1,True,48,0.6,191.0,1,6,519.0,1577.0,3315,17,7,14,True,True,True,Very High Cost
1973,False,1.6,True,5,True,39,0.8,152.0,4,6,792.0,1181.0,1993,9,0,5,True,False,False,High Cost
510,False,1.7,True,3,False,35,0.8,120.0,3,6,382.0,1228.0,2509,17,2,11,False,True,True,Medium Cost
966,False,2.0,False,8,True,34,0.5,118.0,2,10,214.0,1523.0,3534,18,17,11,True,True,True,Very High Cost
1438,True,1.8,False,3,False,16,0.6,169.0,8,7,859.0,867.0,2246,14,11,15,False,False,False,High Cost
1986,False,0.5,False,7,False,51,0.4,95.0,3,9,342.0,774.0,3165,5,0,13,True,False,False,Very High Cost
1907,False,2.0,False,13,False,55,0.9,105.0,7,15,713.0,1513.0,286,14,4,17,True,False,True,low Cost
1489,False,2.4,True,8,False,32,0.6,200.0,1,16,172.0,812.0,776,7,6,8,False,False,False,low Cost
1843,True,1.8,True,13,True,16,0.7,134.0,6,18,118.0,580.0,3213,15,14,15,True,True,False,Very High Cost
825,True,1.5,False,11,False,38,0.4,94.0,3,18,540.0,783.0,716,11,4,14,False,True,False,low Cost
1286,True,2.3,False,10,True,16,0.1,98.0,2,18,18.0,662.0,424,10,5,4,True,True,False,low Cost
840,False,0.6,False,0,True,63,0.8,137.0,7,19,987.0,1081.0,3486,12,8,18,True,True,False,Very High Cost
757,False,2.3,True,5,True,58,0.2,163.0,4,7,535.0,697.0,3237,19,12,9,True,False,True,High Cost
814,True,1.1,True,2,False,41,0.8,177.0,2,10,1092.0,1406.0,1944,16,6,12,True,False,False,Medium Cost
1195,True,1.1,True,2,True,8,0.9,80.0,6,6,327.0,1001.0,643,14,2,19,True,False,False,low Cost
767,False,0.8,False,7,True,10,0.5,107.0,4,12,517.0,1995.0,2317,6,0,12,True,True,True,High Cost
1068,False,1.3,False,6,True,52,0.1,97.0,8,7,994.0,1500.0,1436,16,1,15,True,False,False,Medium Cost
994,True,2.8,True,0,False,56,0.5,173.0,3,3,491.0,530.0,3190,5,2,20,True,True,True,High Cost
1550,True,2.5,False,6,False,21,0.8,133.0,2,11,268.0,832.0,2338,16,1,15,False,True,False,High Cost
1878,True,0.5,False,9,False,29,0.6,85.0,8,19,210.0,1026.0,1334,18,7,2,False,False,False,Medium Cost
623,False,2.0,False,2,False,6,0.1,127.0,3,4,144.0,672.0,3657,17,3,19,True,True,False,High Cost
1829,True,0.5,False,0,True,15,0.4,160.0,5,7,729.0,1267.0,2080,16,11,12,True,False,True,High Cost
525,False,2.4,True,11,False,35,0.8,190.0,7,20,82.0,670.0,1609,16,11,3,False,False,False,low Cost
1065,True,0.5,False,0,True,14,0.7,89.0,2,2,188.0,928.0,3078,10,1,18,True,False,True,High Cost
1425,False,1.2,False,9,True,35,0.7,127.0,8,14,150.0,1897.0,590,13,2,6,True,True,True,low Cost
1296,False,1.4,True,3,False,11,0.2,129.0,7,4,1222.0,1382.0,2552,19,8,10,True,True,True,High Cost
642,False,2.8,False,3,False,34,0.8,197.0,2,15,331.0,1011.0,3355,12,5,13,False,False,False,High Cost
1664,True,2.9,True,9,True,15,0.5,177.0,7,19,1178.0,1929.0,1968,12,7,9,True,False,False,High Cost
1498,True,0.7,False,3,True,8,0.1,170.0,7,4,347.0,1076.0,3358,7,3,19,True,False,False,Very High Cost
981,True,1.9,True,0,False,2,0.1,136.0,3,7,75.0,688.0,1539,19,12,19,False,False,False,low Cost
1236,True,2.8,False,6,True,32,0.3,143.0,4,18,492.0,1403.0,942,16,12,14,True,True,True,low Cost
1673,False,2.8,True,7,False,9,0.1,187.0,3,10,65.0,734.0,3669,9,1,10,True,False,True,Very High Cost
712,True,1.6,False,6,True,9,0.8,172.0,2,14,881.0,1234.0,3612,13,5,4,True,False,False,Very High Cost
569,True,0.5,True,10,True,4,0.8,170.0,3,19,351.0,1159.0,2351,8,7,10,True,True,False,Medium Cost
603,True,0.7,True,0,True,64,0.2,156.0,6,0,1842.0,1968.0,604,10,4,8,True,True,True,low Cost
1332,False,0.8,True,2,False,11,0.5,187.0,2,4,758.0,1165.0,1285,5,0,9,True,True,False,Medium Cost
1413,False,0.6,False,0,True,13,0.1,128.0,1,0,1323.0,1481.0,515,5,0,18,True,True,False,low Cost
1064,False,2.9,True,1,True,34,0.2,184.0,6,13,1175.0,1569.0,654,16,13,6,True,False,False,low Cost
1444,False,0.6,False,2,False,48,0.5,82.0,5,17,1092.0,1554.0,2540,17,2,15,True,True,True,Very High Cost
1366,True,1.7,True,5,True,53,0.2,161.0,5,9,647.0,1876.0,3869,17,5,14,True,False,True,Very High Cost
906,False,2.1,True,7,False,18,0.1,136.0,2,11,1102.0,1793.0,3412,13,8,16,True,False,False,Very High Cost
1554,False,2.7,True,3,True,47,0.7,185.0,5,12,319.0,1367.0,509,12,3,19,True,False,False,low Cost
1187,False,2.3,False,0,True,21,0.2,122.0,6,6,215.0,1125.0,2547,10,3,5,True,True,False,High Cost
1156,True,2.7,True,1,True,30,0.9,173.0,3,16,945.0,1913.0,2735,16,15,13,True,False,True,High Cost
1918,False,2.8,False,1,False,22,0.3,139.0,1,5,381.0,1203.0,1369,9,6,6,False,True,True,Medium Cost
841,True,0.5,True,8,False,39,0.1,199.0,6,13,546.0,828.0,2942,11,5,16,False,True,True,High Cost
730,True,1.3,True,6,False,6,0.9,167.0,7,10,1096.0,1155.0,2812,10,1,17,False,False,False,High Cost
878,True,1.3,False,13,True,31,0.5,153.0,4,18,575.0,618.0,3497,9,7,11,True,True,False,High Cost
1059,False,0.5,True,0,False,50,0.7,182.0,8,1,519.0,1545.0,619,5,3,18,False,True,True,low Cost
1578,False,2.9,False,8,False,3,0.9,200.0,1,20,342.0,670.0,3483,17,4,16,True,False,False,Very High Cost
1829,False,1.7,False,0,False,36,0.8,112.0,5,1,291.0,563.0,1475,11,4,7,False,False,False,Medium Cost
1132,False,1.0,False,0,False,8,0.1,157.0,1,4,1091.0,1293.0,1950,11,2,6,False,True,True,Medium Cost
1652,False,0.6,True,4,True,40,1.0,198.0,7,6,352.0,1084.0,3592,7,6,6,True,False,False,Very High Cost
912,False,0.5,True,0,False,58,0.3,107.0,5,1,165.0,1723.0,3573,17,3,20,True,True,False,Very High Cost
1181,False,2.3,False,12,True,61,0.6,116.0,2,16,385.0,831.0,2020,6,0,18,True,True,False,Medium Cost
1497,True,0.7,False,5,False,32,0.7,92.0,3,9,1920.0,1933.0,1329,6,1,7,True,True,False,High Cost
1790,True,2.3,True,3,True,49,0.5,100.0,3,11,396.0,1980.0,3568,6,2,18,True,False,True,Very High Cost
1742,True,1.6,False,3,False,49,0.8,100.0,1,9,1134.0,1469.0,1947,5,4,6,True,False,True,High Cost
1549,True,0.5,False,4,False,8,0.4,158.0,5,7,721.0,1514.0,1998,12,7,15,True,True,False,High Cost
1372,True,2.7,False,7,False,34,0.4,193.0,4,17,687.0,937.0,725,11,3,20,True,False,False,low Cost
1112,False,0.5,False,0,True,12,0.9,190.0,4,6,777.0,1119.0,3302,11,0,20,True,True,True,Very High Cost
1005,False,0.5,False,0,False,46,0.4,133.0,8,17,176.0,1556.0,3884,17,0,20,False,True,True,Very High Cost
783,True,1.7,True,9,True,27,0.3,150.0,6,11,458.0,1263.0,1185,15,4,6,True,True,True,low Cost
1698,False,2.5,False,10,True,26,0.4,105.0,2,18,485.0,1819.0,1656,5,3,17,True,False,True,High Cost
899,True,2.7,False,3,True,53,0.3,192.0,4,11,641.0,1638.0,2870,19,16,10,True,False,True,High Cost
1062,False,1.5,False,3,False,45,0.2,151.0,3,4,798.0,1435.0,911,14,2,9,False,False,False,low Cost
989,True,2.0,False,4,False,17,0.2,166.0,3,19,256.0,1394.0,3892,18,7,19,True,True,False,Very High Cost
1983,True,1.2,True,6,True,27,0.6,125.0,1,11,370.0,1197.0,3897,12,10,10,True,True,True,Very High Cost
1800,True,3.0,False,5,False,53,0.3,87.0,1,12,191.0,1108.0,656,14,10,18,False,False,True,low Cost
1254,False,1.7,False,0,True,45,0.4,146.0,3,3,1571.0,1956.0,606,7,2,2,True,True,True,Medium Cost
868,False,1.7,False,0,False,30,0.8,83.0,4,0,276.0,1026.0,1653,11,7,17,True,False,False,Medium Cost
1205,False,0.5,True,3,False,12,0.6,175.0,4,6,573.0,614.0,860,14,1,14,True,False,True,low Cost
1284,True,2.8,True,0,False,10,0.9,155.0,2,14,160.0,516.0,2197,16,2,9,False,True,True,Medium Cost
626,False,0.7,True,2,True,23,0.5,187.0,2,9,90.0,1334.0,3458,7,5,11,True,False,True,High Cost
1763,False,2.9,True,1,True,53,0.2,101.0,4,20,138.0,806.0,2066,12,9,17,True,True,True,Medium Cost
694,True,1.8,True,15,False,36,0.4,193.0,4,20,983.0,1230.0,3676,12,8,5,True,False,True,Very High Cost
1265,False,0.6,True,4,True,49,0.5,90.0,1,5,275.0,687.0,1518,16,11,8,True,False,True,Medium Cost
816,True,0.5,False,4,False,14,0.9,198.0,3,13,149.0,558.0,1018,17,10,15,True,False,False,low Cost
904,False,1.8,False,3,True,35,0.4,168.0,3,4,42.0,507.0,1360,15,12,11,True,False,False,low Cost
979,False,0.5,True,0,True,5,0.5,164.0,7,2,793.0,1670.0,3449,5,2,14,True,False,False,Very High Cost
1531,False,2.0,False,0,True,60,0.4,162.0,6,1,625.0,765.0,2524,13,11,7,True,False,False,High Cost
934,False,2.0,True,2,False,30,0.7,182.0,8,15,521.0,1190.0,703,10,8,7,False,False,True,low Cost
1624,True,2.6,True,0,False,58,1.0,200.0,3,11,1530.0,1744.0,1251,13,4,18,False,True,True,Medium Cost
874,False,1.3,False,5,False,8,0.5,185.0,1,20,442.0,1248.0,582,6,4,15,False,False,False,low Cost
1027,True,2.2,False,0,False,63,0.8,102.0,5,4,152.0,714.0,1732,8,5,13,False,True,True,Medium Cost
1966,False,0.8,True,15,True,48,0.2,144.0,1,16,1242.0,1973.0,1252,6,4,19,True,True,True,High Cost
1048,True,1.5,False,2,True,29,1.0,182.0,1,4,29.0,1670.0,2146,11,10,2,True,False,False,Medium Cost
1496,True,1.9,True,13,False,38,0.1,126.0,4,14,501.0,506.0,1927,17,4,6,False,False,True,Medium Cost
959,True,1.7,False,15,False,13,0.4,155.0,4,16,87.0,736.0,3328,10,9,10,True,True,True,High Cost
1349,True,2.2,True,5,False,55,0.1,105.0,7,7,648.0,1019.0,2462,15,7,17,True,False,True,High Cost
1689,True,2.4,True,0,True,13,0.9,168.0,2,9,521.0,674.0,1172,12,11,17,True,True,True,low Cost
1558,True,2.4,False,0,True,27,0.1,146.0,1,1,120.0,1409.0,3598,9,2,12,True,False,True,Very High Cost
582,False,0.5,True,3,False,27,0.2,168.0,3,10,985.0,1420.0,2437,19,2,2,True,True,True,High Cost
1485,False,2.8,False,3,True,44,0.1,138.0,4,14,341.0,774.0,3271,14,12,8,True,True,False,Very High Cost
1991,True,1.8,False,11,False,9,0.7,94.0,3,12,751.0,1377.0,1511,17,8,9,False,False,False,Medium Cost
553,False,0.5,True,2,True,23,0.5,119.0,3,3,993.0,1517.0,2981,7,3,14,True,False,False,High Cost
1231,False,0.7,True,2,False,7,0.9,113.0,1,7,43.0,1663.0,3119,9,4,15,True,True,False,Very High Cost
805,False,0.8,False,1,False,34,0.6,88.0,6,2,1262.0,1538.0,3647,18,11,9,True,False,True,Very High Cost
764,True,1.2,True,1,False,13,1.0,152.0,8,2,361.0,511.0,3148,18,7,6,True,True,False,High Cost
894,False,0.9,False,5,True,54,0.2,130.0,3,15,104.0,541.0,2829,11,5,13,True,False,True,High Cost
1589,False,2.6,False,9,False,46,0.4,84.0,3,16,618.0,940.0,2373,11,9,20,True,True,False,High Cost
1456,False,1.6,True,9,True,39,0.1,80.0,8,10,815.0,1666.0,3998,6,3,13,True,True,False,Very High Cost
743,False,0.5,True,0,True,33,0.3,95.0,2,1,1587.0,1659.0,316,19,10,4,True,False,False,low Cost
1061,True,2.1,False,3,True,52,0.1,109.0,7,4,138.0,1330.0,999,16,12,9,True,True,False,low Cost
1428,True,1.6,False,0,False,7,0.1,153.0,4,2,584.0,983.0,1808,12,8,13,False,True,False,Medium Cost
674,True,2.8,True,0,True,8,0.2,93.0,3,0,750.0,772.0,589,18,6,4,True,True,False,low Cost
832,False,1.1,False,0,True,46,0.3,93.0,6,0,820.0,1366.0,3317,8,0,19,True,True,False,Very High Cost
1625,True,0.5,True,2,True,50,0.1,107.0,8,17,8.0,1219.0,670,16,3,8,True,False,False,low Cost
907,False,1.4,True,3,False,42,0.2,151.0,1,16,171.0,507.0,584,11,9,6,True,False,False,low Cost
1631,False,0.5,False,2,True,13,0.5,166.0,2,16,960.0,1735.0,2173,12,3,8,True,True,False,High Cost
1584,True,1.3,False,6,False,41,0.6,135.0,4,15,160.0,1291.0,1561,10,5,17,False,False,True,Medium Cost
1382,True,0.5,False,7,True,13,0.3,199.0,2,18,612.0,719.0,2073,16,7,9,True,False,True,Medium Cost
633,True,1.4,False,0,True,46,0.7,102.0,6,10,709.0,1915.0,1401,19,14,11,True,True,False,Medium Cost
1444,True,2.1,False,9,False,38,0.4,104.0,7,16,624.0,917.0,3764,14,9,10,False,False,False,Very High Cost
852,True,1.6,True,6,True,54,0.4,147.0,5,7,538.0,730.0,1275,13,7,12,True,False,True,low Cost
922,True,0.7,False,0,True,47,1.0,157.0,8,14,1295.0,1808.0,1464,17,4,12,True,False,True,Medium Cost
1745,False,1.5,True,4,True,57,0.1,159.0,3,16,1164.0,1908.0,2885,13,11,5,True,True,True,Very High Cost
862,False,2.3,False,9,True,6,0.1,107.0,8,14,829.0,1977.0,3458,9,4,9,True,True,True,Very High Cost
1754,True,2.1,True,1,True,52,1.0,101.0,4,3,199.0,1452.0,3019,11,6,19,True,False,True,Very High Cost
1008,False,2.5,False,3,False,36,1.0,109.0,1,14,825.0,1972.0,1083,6,4,6,False,False,False,Medium Cost
1569,False,0.5,True,3,False,33,0.2,147.0,1,13,519.0,930.0,3538,18,1,15,True,False,True,Very High Cost
1596,False,2.9,True,7,False,7,0.7,149.0,2,9,169.0,1190.0,2493,14,12,13,True,True,True,High Cost
